label	text_a
1	颈椎病枕头的位置、形状与选料要有所选择，也需要一个良好的睡眠体位，做到既要维持整个脊柱的生理曲度，又应使患者感到舒适，达到使全身肌肉松弛，调整关节生理状态的作用
0	喝咖啡能预防糖尿病（2型糖尿病、帕金森、肝癌）
0	名人推荐的保健品一定是健康有效的保健品
1	胆囊炎绿色蔬菜，可提供必要的维生素和适量纤维素
0	无抗鸡蛋不含任何重金属，比普通鸡蛋更安全健康
0	甲醛豆腐切记不要买，这2个地方一看便知
0	纸尿裤含绒毛浆会致癌
1	中暑避免儿童单独在汽车内或狭小空间内
1	脑膜炎避免与野生动物接触，并采取措施预防蚊虫的叮咬，这些蚊虫可能携带有致病性细菌或病毒
1	早期肺癌通常没有症状，随着病情进展，患者可能出现慢性咳嗽、胸痛、气短、咳血等症状
0	福岛核电站辐射致日本白血病升高7倍
0	女性私处，洗洗更健康
1	闭角型青光眼患者或高危人群，服用任何非处方药物前需要咨询医生
1	没有外伤的骨折可能提示恶性肿瘤
1	地中海贫血血红蛋白有助于红细胞向体内各部分输送氧气，血红蛋白水平下降可导致贫血，引起虚弱和疲乏等症状
1	溃疡性结肠炎该病会随着时间变得越来越重
1	十二指肠溃疡此外，也会出现其他严重并发症，如穿孔、幽门梗阻等
0	全国优质医院专科排行榜发布，看病不愁，快收藏！
1	奥斯他韦（达菲）是抗流感的首选药物
1	由于肺脓肿患者的病程相对较长，机体消耗较大，应注意卧床休息，补充足够的营养
0	莲雾、桑葚、榴莲、红豆、南瓜能对抗子宫衰老
0	母乳会导致性早熟
1	生理期喝红糖水没用
1	扁桃体炎如何传播？它们通过飞沫传播，也可通过皮肤或黏膜接触感染
0	红酒预防乳腺癌
1	脑膜炎服用抗生素可能会预防患病
0	瑜伽成功治疗了一例脊柱侧弯
1	芥花籽油比普通的菜籽油更好
0	指甲上有白点说明肚子里有蛔虫
1	预防急性胆囊炎的关键在于降低胆结石形成风险：增加运动
1	病毒性肝炎是肝细胞肝癌的主要危险因素
0	存在“负能量食物”，会越吃越瘦
0	打了药的草莓闻着不香
0	月经期（生理期）吃多了不会发胖
1	康复锻炼：待体温恢复正常，胸腔积液抽吸或吸收后，鼓励患者多下床活动，增加肺活量
0	饭后游泳的人更容易溺水
1	百日咳为了确保足够的保护效力，最好每隔10年进行1次强化接种
1	亚硝酸盐并非完全有害无益
1	功能性消化不良药物治疗为主，多数患者疾病结局良好
1	预防猩红热的重点在于勤洗手，注意个人卫生，预防感染
0	喝红酒能抵抗新型冠状病毒，延缓病情发展
1	要先评估高血压和心脑肾风险，再选择治疗方案
1	肺结核当出现疑似症状时需立即就诊
1	糖尿病会引发糖尿病肾病并发症
0	豆制品含植物雌激素，吃多了会得子宫肌瘤
0	方便面含铅食用有害健康
1	久坐不动比常运动的人患结肠癌的风险高
0	吃亚麻籽油可以让孩子变聪明
0	长期不发烧，说明身体不好
0	北大教授齐伯力警告：千万不要死于无知！你做错多少
0	烂白菜比砒霜还毒
1	颈椎病加强颈背肌肉等长抗阻收缩锻炼
0	酵素能减肥抗癌抗衰老
1	动脉粥样硬化（atherosclerosis），也称“动脉硬化”，是指脂质成分和炎性物质沉积在动脉血管内壁，形成外观像小米粥样的斑块，使动脉变窄变硬，阻碍血流
1	血液检查可明确感染是否由风疹病毒引起，还能显示机体是否对风疹免疫
1	蕨菜中含有原蕨苷，具有致癌能力，不能多吃
1	如何调整生活方式来缓解疾病？以下方法对于轻度气胸患者的治疗有益：卧床休息；吸氧；必要时服用止痛、止咳药物；戒烟；对于身体虚弱或营养不良的患者，应加强营养
1	急性胆囊炎预防关键是降低胆结石形成风险
0	降血糖药有依赖性
0	有空看看，东部战区总院呼吸科权威宋勇新冠病毒回答
0	枸杞不能用热水泡
0	一滴血能测出患癌与否
0	蓝芩口服液能清热解毒、利咽消肿、治疗急性咽炎
0	乳腺癌生存率很低
0	核晶苷产品能防癌抗癌，尤其对晚期癌症患者特别有用
0	戴口罩可以吹灭蜡烛打火机火苗，说明口罩不合格
1	脑震荡反复呕吐或恶心
1	“翘臀”可能是一种病
0	日本厂家推出一体化防护头盔
0	HIV携带者之间的性行为无需保护
1	耳石症发病机制有嵴顶结石病学说和半规管结石病学说
1	哪些日常措施有助于缓解慢性咽炎？慢性咽炎往往病程长，很难治愈，因此日常的照护十分重要，以下日常措施应予以特别注意：进行饮食调养，以清淡易消化饮食为宜，辅助进食一些清爽去火、柔嫩多汁的食物
0	股骨头坏死可以打臭氧针
0	喝纯净水有害健康
0	长期服用降压药会损害肝、肾
0	头遍茶有毒不能喝
1	疝气关注手术创口的恢复情况，确保创口清洁、干燥，合理接尿，预防创口感染
0	老花眼是疾病
1	细菌性阴道病穿宽松舒适、透气性好的内裤，最好每天换洗，并放入沸水中消毒、在阳光下晾晒
0	散步、仰卧起坐、瘦身霜、束腰、保鲜膜可以减肚子
0	味精致癌
1	越小的结节越倾向良性
0	喝完柠檬汁不能晒太阳，不然会长斑
1	饮酒会增加乳腺癌风险
1	血管炎优化饮食习惯，以新鲜水果、蔬菜、全谷物、低脂乳制品、瘦肉和鱼类为主
1	接种疫苗肺炎疫苗：可用于预防最常见的细菌性肺炎，如肺炎链球菌肺炎
0	将有6万武汉人员从境外来杭
0	注胶杨梅
1	孕妇、新生儿、青少年、成年人以及免疫力低下人群容易感染水痘
1	合金制品会导致皮肤过敏
1	幼儿急疹一般情况无需住院，居家治疗1周后多可康复
1	脑出血同时需进行适当的功能训练，如散步、使用握力器等
1	温馨提醒：虽然颈椎病进展缓慢，但如果椎间盘退行性改变压迫脊髓或神经根，使其受到损害，这种损害往往不可逆转，要引起重视
0	进门前把衣物放到整理箱密封，4小时后细菌就死透了
0	食盐添加“亚铁氰化钾”是灭种计划
1	脑肿瘤戒烟、健康饮食、规律运动戒烟、健康饮食、适量运动这些行为能够降低多类癌症的发生风险，尽管没有明确证据证明这些行为能降低脑瘤复发风险，但的确能为患者带来健康获益
1	冠心病不推荐为了降低心血管疾病风险而饮酒
0	细支香烟中的有害物质少，和粗支香烟比起来更健康
1	溃疡性结肠炎主要症状为腹痛、腹泻和便血
0	益生菌能防治新型冠状病毒肺炎
0	秋葵是“植物伟哥”，能提高性能力
1	一旦发现肺结核或疑似肺结核患者，各级医疗卫生机构需要填报《传染病报告卡》，并且需将患者转诊至结核病专科医院或结核病防治机构进行确诊和治疗
0	盐灯治百病
0	钟南山推荐的防疫凉茶能预防新型冠状病毒
1	二手烟、氡气、空气污染等，都会增加肺癌的发生风险
0	香蕉是“超级食物”，具有很多功效，可以治病
1	丹毒预防要注意个人卫生，避免皮肤损伤
1	甲亢患者需要禁食高碘食物和避免使用加碘盐
0	所有女性都会痛经
1	哮喘同时避免接触室内空气中的刺激物（比如烧煤气、汽油、煤油或木材的炉子产生的烟气），也可以在屋里装上过滤装置，去除灰尘和空气污染物
1	地中海贫血重度贫血可损伤器官，甚至致死
1	肺结核但也可以发生于其他部位（称为肺外结核病）
0	节育环就是长期的刮宫流产术
0	泡久的黑木耳会产生毒素不能吃
1	低血压但是，如果血压突然下降，或导致头晕或晕厥等症状，则提示血压过低，甚至会导致休克
1	我国偏头痛的患病率为9.3%，女性比较多见
0	流感疫苗副作用严重
1	有人吃芒果会过敏
0	组合用羟氯喹阿奇霉素和硫酸锌能有效治疗新冠肺炎
0	新冠肺炎的R0是5.7，高于常见的流行病
1	鼻窦炎具体日常注意事项如下：戒烟酒：吸烟会导致鼻腔黏膜受损，饮酒会导致胃食管返流加重，削弱机体抵抗力；注意保暖：减少反复上呼吸道感染几率；感冒后积极治疗，避免迁延不愈导致鼻窦继发感染；不在脏水里游泳：减少鼻窦感染几率；不要给三岁以下小儿玩细小颗粒玩具，避免成为鼻腔异物诱发鼻旁窦炎；积极治疗小儿腺样体肥大：肥大的腺样体会堵塞鼻腔鼻窦引流通道，造成感染；积极治疗胃食管返流、过敏性鼻炎、哮喘：这些基础疾病会加重鼻旁窦炎症状
0	大米是塑料做的
0	国际著名老中医朱鹤亭：现在医生几乎都是“饭桶”
1	轻度急性胰腺炎不伴有器官功能衰竭及局部或全身并发症，恢复期通常在1-2周，并发症较少，病死率较低
1	如何治疗？慢性咽炎可单独发生，但很多时候是全身其他疾病的并发症，或其他疾病在咽部的表现
1	病毒性心肌炎较常见，好发于年轻人
1	急性胃肠炎分隔：将生、熟食物分隔开，避免交叉污染，特别是生肉、鱼类、贝类、蛋类
0	亚麻籽油可以减肥
0	肯德基全家桶中含有荧光增白剂，对人体有害
0	配方奶粉含左旋肉碱，婴儿不宜食用
0	甲减不能喝茶
0	转移因子口服液可以提高免疫力
0	勾兑酱油致肝癌
0	吃硒能杀死弓形虫
0	8岁男孩脖子发黑全赖碳酸饮料
1	气管炎（tracheitis）是由于病毒、细菌感染或物理化学刺激等非感染因素引起的气管、支气管黏膜炎性变化，黏液分泌增多，因缺乏负离子而使气管黏膜上皮绒毛内呼吸酶的活性降低，影响肺泡的分泌功能及肺的通气和换气功能
0	小龙虾有大量寄生虫，食用后肺部出现多处空洞
1	缺铁性贫血1岁以内应尽量避免单纯牛乳喂养
1	绝大多数肺癌属于非小细胞肺癌
0	艾滋病可以被治愈
1	猩红热服用含片：根据药物说明书，4岁以上的患儿可以含服含片来缓解咽喉症状
1	急性冠脉综合征若已经诊断为冠心病、脑卒中等心脑血管病，应遵医嘱按时服药，定期复查评估病情
0	身上有疤就是疤痕体质
1	宫颈癌日常选择高蛋白、高热量的食品，如牛奶、蛋类、鱼肉等
1	咸菜没腌透，对身体有害
1	甲减患者进食更多高钙食物
1	肺气肿患者应注意采取合适的方式宣泄不良情绪，如放松疗法、音乐疗法、兴趣疗法等，调整心理状态，保持最佳状态，减少负面情绪[3]
1	有氧代谢可以燃烧脂肪，想减肥的人可以多做
1	肺动脉高压(pulmonaryhypertension)是已知或者未知原因引起的肺动脉压力异常升高，是一种病理状态
0	睡觉时身体抖一下是大脑认为快死了
0	高血压患者只要注意血压状况就够了
1	佩戴角膜塑形镜有副作用
0	吃红枣可以补血
0	白色食物（银耳、百合、莲藕、梨）能排出“烟毒”
1	胃溃疡（gastriculcer）指的是在胃的内壁上出现开放性溃疡
0	长期使用空气炸锅致癌
1	川崎病男孩得病的偏多，是女孩的1.5倍
1	重型β地中海贫血患者的症状，通常在出生后几个月内就开始显现，并且需要终生接受输血治疗和去铁治疗
1	吃钙片可以补钙，但钙片是吃饭的补充
1	附件炎安全性行为，避免多性伴，性生活过程中注意做好安全措施
1	肝癌有遗传倾向
0	酒泡蒜能溶脑血栓
0	洗衣液的荧光增白剂会致癌
1	霉菌性阴道炎若伴有慢性基础疾病，如糖尿病等，应积极治疗，防止病情进展造成全身性的健康损害
1	病毒性心肌炎患者的临床表现取决于病情的严重程度，波及的范围，以及发生的具体部位
1	继发性肝癌是转移性肝癌
1	感冒没有明确能用的抗病毒药物
0	木耳能减肥、缓解便秘
1	感冒药混着吃会致命
1	A组溶血性链球菌经由皮肤、粘膜的损伤或破溃，侵入网状淋巴管发生急性感染，导致丹毒发作
0	左旋肉碱能减肥
0	铁皮石斛是保健神药，能抗衰老、护肝利胆、降三高
0	小葱拌豆腐多吃会得结石
1	精液发黄会降低怀孕几率
1	心绞痛心肌暂时缺血引起胸部不适
0	孕期不能拍CT
1	哮喘患者日常生活应注意哪些问题？定期复查患者需要定期复查以监测病情，复查的频率取决于疾病控制的情况，短则每个月1次，长则每年1次
1	支气管炎主要表现为咳嗽、咳痰、喘息
1	心肌炎恢复后，请咨询医生可以进行哪些运动
1	甲状腺炎患者应该预防呼吸道感染，减少感冒的发生，提高机体的免疫力
1	风疹疫苗的副作用包括发热、皮疹、关节疼痛等
1	蹲下站起后眼前发黑可能是低血压
1	糖尿病患者血糖正常了也不能擅自停药
0	起泡了的蜂蜜不能吃
1	膳食中碳水化合物的吸收率最高，然后是脂肪和蛋白质
0	粪便移植能帮助减肥
0	定期用生理盐水清洗鼻子可以预防新型冠状病毒
1	心绞痛术后复查：通常在治疗开始后或手术后的第1、3、6个月及1年时复查，1年后每3个月至半年复查一次
0	不良商贩用注射器给西瓜注射增红、增甜的添加剂
1	日常如何防护？慢性咽炎应在服药治疗的同时，注意日常饮食，生活要规律，劳逸结合，坚持运动锻炼，改善生活及工作环境
0	偏方能治高血压
0	糖尿病肾病患者不能吃豆制品
1	此病危害较大，严重者的表现为暴发性心肌炎，可引发猝死
0	新型冠状病毒插入的基因片段是精心选择，是人工病毒
0	肯德基等多家快餐店的冰块比马桶水脏
1	咸菜等腌制食品会增加胃癌风险
0	每天看几次小视频就能保护眼睛
1	心绞痛可采用药物或手术治疗
1	肾炎杜绝暴饮暴食、吸烟酗酒等不良嗜好，每天坚持锻炼，控制合理体重
0	勾兑酱油致癌
0	常吸烟会使阴茎变短
1	急性和慢性附件炎的症状有所不同
0	孕妇接种流感疫苗后可能发烧，所以不能接种
0	怀孕期间什么药都不能吃
0	减少进餐次数是减肥的好方法
1	妈妈突然减少哺乳可能会导致堵奶
0	疫苗效价低就是不安全，对人体直接有害
1	肺炎此外也可由病毒、支原体、衣原体、真菌等病原体引起
1	肠型胃癌基本上会经历四个阶段
1	最好的补钙方式是“饮食补钙”
0	眼妆太浓会导致“眼结石”
1	卵巢也会发炎
0	秋葵是“植物伟哥”，能有效壮阳
1	扁桃体炎如何治？能治好吗？这种疾病在日常生活中很常见，但通常不会太严重
0	压力和疲劳会导致乳汁不足
0	儿童感冒应该捂被子
0	面粉越白质量就越高
0	鱼鳞能美容养颜
0	得荨麻疹是因为免疫力下降
1	猩红热勤洗手：尤其是儿童在玩耍之后，必须用温水和洗手液彻底把手洗净
1	心绞痛用药注意事项：严格按照医嘱服药，不可擅自停药或延长用药疗程
0	CA724（糖原抗原724）升高表示患胃肠道癌症
0	亚麻籽油能降血脂
1	慢性胰腺炎最常见的病因是长期酗酒
1	肺动脉高压根据自身的体力参与日常活动和体育锻炼
0	中国式煮米饭如同吃砒霜
0	催熟剂可以让西瓜内部长出塑料
1	遵医嘱服药：预防和治疗偏头痛
1	偏头痛过于频繁使用药物（包括处方药和非处方药）能导致更多头痛（反弹性头痛）
1	脑震荡保护儿童免受体育运动和其他活动导致的损伤
0	一天有三个吃甜食还不长胖的时机（早上饭后运动后）
0	感冒喝鸡汤好得快
1	幼儿急疹注意儿童的个人卫生，不要随意共用餐饮器具和被褥、枕头
1	慢性胃炎是胃黏膜被各种有害因素长期、反复损伤引起病变，是临床常见的胃病
1	预防：勤洗手，避免脏手与口、鼻、眼部接触，避免与感冒患者密切接触，锻炼身体以提高免疫力，戒烟以及尽量避免吸入二手烟，可以预防感冒
0	生水煮饭致癌
0	星巴克承认在中国所售糕点含致癌橡胶鞋底原料
0	孩子发烧要擦浴降温
1	高血压心室收缩时血液对血管壁形成的压力称之为收缩压（高压），心脏舒张时血管回缩、压力下降，这时测得的压力为舒张压（低压）
0	宫颈炎会发展成宫颈癌
1	脑肿瘤而且，它们非常靠近视神经，因此也会引起视力问题
1	粽子最好趁热吃
1	川崎病每年常规体检
1	室内动感单车训练的肌肉较为单一
0	特殊时期多喝陈皮水，陈皮能预防和治疗新型冠状病毒
0	上海崇明村民吃大盘鸡感染H7N9死亡
1	慢性乙肝患者和有抗体的伴侣不需要保护（戴安全套）
1	附睾炎预防的关键在于做好防护措施，避免接触病原体
0	得过甲肝后还会得
1	食品不甜不等于无糖
1	缺铁性贫血牛奶等其他富含钙的食物或补充剂
1	脚气会传染灰指甲
0	坚果不含糖，糖尿病病友可以随便吃
0	西瓜+保鲜膜更易滋生细菌
0	牛奶都是激素催出来的营养不行
1	急性喉炎戒烟，远离二手烟
0	喝酒可以让身体更暖和，能预防感冒
1	醋泡海带能补钙
0	大蒜是抗癌神药
0	粉丝是塑料做的
1	花胶是鱼鳔的干制品
0	吃加碘盐（海带/碘酒）可以有效防核辐射
0	花生芽能抑制血小板聚集
0	若夫妻二人都是HIV感染者，没必要做性安全措施
1	猩红热准备盐水漱口液：如果患儿会漱口，可以教他用盐水漱口，这样可以减轻咽喉肿痛
0	寒冷天气能把人“冻”尿血
1	急性胃肠炎如果患者的症状非常严重，可在医生指导下，有针对性地使用药物进行治疗
1	目前全球约有3亿、我国约有3000万哮喘患者，且呈逐年上升趋势
0	国外“视力恢复术”能治疗近视
0	膳食纤维能预防流感
0	牛肉片上出现彩色反光是因添加剂
0	吃鸡蛋会增加死亡率
0	椰子油是健康食物
0	女性长期侧睡和趴着睡，会导致乳房肿块的产生
1	肾盂肾炎还要注意外生殖器的清洁，以便降低感染的风险
0	牛奶不能和豆浆一起喝，会降低营养价值甚至中毒
0	食物裹保鲜膜会繁殖更多细菌
1	心绞痛家族成员有患心脏病的，应规律体检
1	医生可以用Centor标准鉴别细菌感染
1	坐位或平躺后突然起身，会导致血压快速下降，也被称为体位性低血压
0	吃蓝莓能治近视
0	阿司匹林是护肤美白神药
0	韭菜能壮阳
1	孕妇使用异维A酸会导致胎儿畸形
0	“限输液”是国家层面的政策
0	男子喝可乐竟导致食管破裂！夏天千万别这样喝饮料
0	宝宝头发又黄又稀是缺乏营养
1	急性阑尾炎疼痛可能会减慢伤口的愈合，如果您感觉疼痛实在难以忍受，要及时向医生报告，请医生检查手术切口，必要的时候可以给予适量的镇痛剂
0	私护凝胶可以治疗妇科炎症
1	十二指肠溃疡但是，如果在自我干预10天左右症状仍未缓解，或者症状加重，需要立即前往医院就诊
0	强制性脊柱炎是“不死的癌症”
0	玫瑰盐有益健康
0	50岁的人肌肉健壮心血管脆弱，应减少激烈运动
0	蜂毒（蜂针和蜂毒注射液治疗）能抑制新型冠状病毒
0	煮熟的粽子千万不要直接吃
1	疱疹性咽峡炎多见于学龄期儿童
1	腹膜炎生活中注意安全，避免腹部受伤，以防发生腹腔内脏器破裂等
0	常按摩小腿能瘦腿
0	市场上销售的圣女果、紫薯、彩椒等都是转基因品种
0	A型血更易感染新冠肺炎，O型血不易感
0	蘑菇营养价值很高
0	唐氏筛查结果可以用来鉴别胎儿性别
1	冠心病治疗目的是控制胸痛症状，预防心肌梗死等事件
1	鉴别漏出液和渗出液，是明确找出胸腔积液诱因的第一步
0	荔枝吃多了会“上火”
0	牛奶只适合西方人，中国人无福消受牛奶
0	胎盘是高级营养品
1	结肠炎心理护理由于病程较长、易于复发等，许多患者会出现焦虑情绪，担忧自己的病情变得更严重，甚至发生癌变
1	勤洗衣物：对于直接接触败血症患者的衣物，要注意进行清洁、消毒
0	满月剃光头，能让孩子头发长得更浓密
0	表面有蜡的苹果致癌
1	动脉粥样硬化健康饮食，少吃高胆固醇、高糖、高盐的食物
0	脑力劳动会消耗很大能量
1	女性雌激素减少会导致骨质疏松
1	附睾炎采取下列措施可减轻不适：卧床休息；躺下时将阴囊垫高
0	病死牲畜搅碎做火腿
1	肺气肿保持烹调环境的清洁，宜煮、蒸、清炖、熬等方法，这些烹调方法不产生刺激性烟雾，同时有湿化空气的作用，有利于呼吸道[2]
1	食管炎可能很痛，导致吞咽困难
1	细菌性阴道病并非仅由性传播所致，但性行为可增加感染风险
0	毒西瓜流入全国各地
1	幽门螺杆菌感染是胃溃疡的主要致病原因
1	研究发现新冠病毒的源头不是华南海鲜市场
1	扁桃体炎成年患者用药前，也务必仔细阅读用药说明，合理规范用药
1	肺动脉高压的压力诊断标准是：在海平面、静息状态下，通过右心导管检测平均肺动脉压≥25毫米汞柱（mmHg）
0	玫瑰花茶有奇特功效
0	冬练三九，夏练三伏
1	急性支气管炎患者一般须住院治疗
0	韭菜、羊腰子是“补肾圣品”
1	鼻窦炎具体预防方法如下：感冒后如鼻塞严重，可短时间使用鼻喷减充血剂，冲洗鼻腔，改善黏膜状态；注意保暖，戴口罩，不密切接触患感冒或其他上呼吸道感染疾病的人；戒烟，戒酒；积极控制血糖血压，积极治疗哮喘、胃食管返流等内科疾病；早睡早起，不熬夜，改善机体免疫状态；适当运动；教育孩子不挖鼻，擤鼻时尽量轻柔，按压一侧鼻孔擤另一侧
1	腹膜炎的治疗方法包括保守治疗和手术治疗，医生一般会根据腹膜炎的类型、原发疾病、患者的病情轻重程度等因素，综合考虑后，为患者选择合适的治疗方案
1	宫颈癌同时，不要有多位性伴侣，保持正当性行为
1	猩红热适宜的食物：温热的汤水或清凉的饮料，都可以在补充水分的同时，缓解咽喉不适
0	尿常规检出蛋白是得了肾病
1	心碎综合征不仅仅是心脏疾病
0	精油滴几滴在内裤上，可以治疗阴部瘙痒和宫颈糜烂
0	泰国找到了新型冠状病毒特效药
1	登革热可以采取以下方法：穿好防护衣物，如长裤子、长袖衫和鞋袜
1	支原体肺炎由肺炎支原体引起，主要经飞沫传播
0	红薯叶能改善便秘
0	孩子乳牙蛀了不必治
1	不建议用易拉罐做的倒铝锅，可能会有铝中毒风险
1	宫颈癌讲卫生和保持正当性行为要注意会阴部清洁
0	婴儿喝完人奶后要间隔30分钟喝奶粉，否则消化不良
1	慢性咽炎应在服药治疗的同时，注意日常饮食，生活要规律，劳逸结合，坚持运动锻炼
1	老年性阴道炎主要表现为阴道分泌物异常，外阴瘙痒和灼热
0	转基因饲料影响猪健康
1	支原体感染为明确是否被感染，医生可能要求患者接受核酸扩增试验以明确病原体的基因
1	远离传染源：应该尽量远离细菌、真菌等容易滋生的环境，以防止致病菌在医院内产生交叉感染，例如，医院的真菌病治疗室或者曾经住过败血症患者的病房
0	输卵管结扎会导致卵巢功能衰退
1	青光眼分为开角型、闭角型、先天性等类别
1	丹毒积极治疗手足癣，减少复发风险
0	美国爆发大面积丧尸病毒，现实版行尸走肉来了
0	食物发霉，把表面发霉的部分去掉还能吃
0	CA125升高意味着卵巢癌
0	孕妇常摸肚子会导致胎儿脐带绕颈
1	颈椎病避免颈部外伤：乘车外出应系好安全带并避免在车上睡觉，以免急刹车时因颈部肌肉松弛而损伤颈椎
1	滴虫性阴道炎医生通过仔细询问患者症状，观察患者体征，并结合病原学检测，可以得出诊断结果
0	低嘌呤膳食搭配药酒能治疗痛风
0	润肺茶可以排出多年烟毒
0	鱼肚子里的黑膜有毒
0	化疗病人应该多喝黄鳝骨头汤，可以提升白细胞
1	缺血性心肌病是冠心病里面的一种
1	急性胆囊炎饱餐或进食油腻食物后，突发剧烈腹痛
0	买小龙虾，要买青壳小龙虾，别买红壳的
1	吃红肉可以补铁
1	吃液氮冰激凌可能受伤
0	王辰院士表示中国已决定实行“群体免疫”
0	冬虫夏草有抗癌活性物质，吃了能抗癌
1	存在不法商贩给活鱼用孔雀绿的现象
1	肾炎切勿随意改变治疗方案或擅自加用其他药物，尤其不要滥用中草药和成分不明的保健品
1	没有涂层的铜锅不利于健康，但偶尔用没必要太担心
1	急性冠脉综合征除服药外，大多需手术恢复心肌血液供应
0	疫苗可能引发新生儿猝死综合征
0	感染了HPV就会得宫颈癌
1	宫颈癌根据国家癌症中心发布的数据，2018年预估新发病例9.89万例，预估死亡病例为3.05万例
0	轻断食减肥不反弹
0	肥胖的人性功能比瘦的人更弱
0	怀孕后不能吃辣椒
0	钢圈文胸会导致乳癌
0	青蛙可以把鲜奶搅拌成固体
0	有毒的植物不能和食用菜一起种植
0	和其他产品存有差异的保健品一定是健康有效的保健品
0	吃黑木耳能抗癌
1	肾病综合征目前没有明确而有效的预防方法
1	支原体肺炎避免劳累，戒烟限酒；避免去人员密集的公共场所；多饮温水，饮水量达到每日1～2升；加强营养，提高机体免疫力，摄入易于消化的食物，并补充足够的蛋白质、热量和维生素
0	宝宝应该多吃后奶
0	蜂胶是天然的消炎药
1	动脉粥样硬化走路是一种很好的锻炼方式，有助于外周动脉疾病的治疗
1	支原体感染具体日常注意事项如下：患者的浴盆或内衣裤要定期消毒，勤换洗，不要交叉使用
0	胎心率可以分辨男女，140左右是男胎
0	艾滋病患者的后代一定是病毒携带者
1	霉菌性阴道炎常规采用局部或全身抗真菌治疗
0	刮腋毛会导致乳腺癌
0	花生能抗抑郁、还能改善大脑功能、且养肾有奇效
1	甲减要控制热量摄入
0	自来水中含有氯元素，直接煮东西有致癌风险
0	青蒿素可以治疗新型冠状病毒肺炎
0	红薯不能与柿子一起吃
0	中风偏瘫分“男左女右”
1	腹膜炎发病的危险因素包括：腹部外伤、腹腔内脏器病变（如胃病、胆囊结石、慢性乙肝伴肝硬化）、腹部手术
1	气管炎有6%～8%的运动员曾在冬季室外锻炼时发生过运动过敏
1	甲状腺炎多锻炼身体、多做有氧运动，保持良好的身体健康状况，减少细菌、真菌的入侵
1	炒瓜子添加的明矾和工业滑石粉对人有害
0	妈妈越孕吐，宝宝越聪明
0	吃保健品可以治疗幽门螺杆菌
1	贫血维生素B12：高含量的食物包括肉类、乳制品以及豆制品
1	扁桃体炎运动：扁桃体切除术属于较小的手术，一般术后对活动没有太多影响
0	宫外孕会来月经
1	急性冠脉综合征若患有高血压、糖尿病、血脂异常，应遵医嘱积极治疗
0	中国人煮饭方法毒过砒霜
1	肠套叠儿童患者无明确预防措施，婴幼儿突然出现不明原因的阵发性哭闹、面色苍白、出冷汗、呕吐、大便带血、精神不振时，应及时就诊，早发现、早诊断、早治疗
1	丹毒患者应遵医嘱每天按时按量服药，完成整个疗程，尽可能彻底杀灭病原菌
1	肺结核感到沮丧
0	热水洗苹果渗出红色液体即为染色苹果
0	漱口水会杀死正常菌群，导致口腔失去平衡
1	木糖醇不是糖
1	镭射减肥能减皮下脂肪
0	包装上有赤砂糖三个字，就是“假红糖”
1	肾炎目前最常见的病原体是链球菌，临床以儿童患者居多，一般持续数月后可自行痊愈
0	食物的酸碱性会影响血液酸碱性
0	月光会影响人的睡眠
0	舞茸是“减肥神水”，可以减重、降血压、降胆固醇
0	红心柚子比白柚子更有营养
1	视网膜脱落需要进行手术
1	霉菌性阴道炎不要每天冲洗阴道：过度清洁容易破坏阴道菌群平衡，容易加重病情少食用辛辣、刺激性食物，戒烟限酒，控制糖分摄入量
1	急性阑尾炎当出现严重的右下腹疼痛时，应及时前往医院就诊
0	日本研发的纳米胶囊吃一粒可治愈癌症
1	心肌炎早期没有明显症状，可能出现头痛、发热等感冒样症状
0	牛奶现挤的最好
0	孕囊长条形为儿子，椭圆形或者圆形为女儿
1	防晒霜开封之后最好12个月用完
0	臭豆腐是发霉食品含毒素
0	石灰水勾兑乙烯利催熟的芒果不能吃
1	控制危险因素可有效预防脑出血
1	一氧化碳中毒生产作业场所凡是可能存在一氧化碳的场所，都应加强自然通风和局部通风
0	血皮菜可以补血
1	缺铁性贫血的人不建议喝牛奶
0	马上删除，太恶心了！火腿肠是用死猪死牛搅碎做的
1	有些商家用真空油炸果蔬干冒充低温冻干的
1	孕妇发烧不可随意用药
1	偏头痛多起病于青少年时期，中青年期达到发病高峰
0	长期使用质子泵抑制剂会导致胃息肉
0	亚洲人更容易感染新型冠状病毒
0	黑蒜有降血脂、降血压的功效
1	长期涂指甲油，色素会残留在指甲上，指甲会变黄
0	果汁和植物油能治疗胆结石
0	奶精里面含牛奶
0	硫磺皂可以去螨虫
0	喝葡萄酒可以减肥
0	常温豆浆营养不如现磨豆浆
0	黑眼圈、脱发严重、早生白发、鼻头发红是肾虚症状
1	吃火龙果大便会变成红色
1	水下称重法是测量脂肪含量的黄金标准
1	局部疼痛是肋骨骨折最明显的症状
0	阿司匹林能有效延缓新冠肺炎病情
1	狗不能吃木糖醇
0	指甲变脆或分叉是津液亏虚
0	水果越丑越好吃
1	生酮饮食是控制难治性儿童癫痫的一个手段
0	乳房不涨是奶水不够
1	建议大家每年洗一次牙
0	燕窝能够补脑
0	0-3岁宝宝感统失调要训练
1	脑震荡行人、电动车不闯红灯
0	不洗澡可以防过敏
0	炒豆角不能盖锅盖
0	长期大量吃爆米花易患肺病
1	另外，如果接触过水痘，并在3天内接种疫苗，则不会发病，或者发病症状轻微
0	春季是孩子的黄金补钙期，不要错过
