标题,name,action,main-meta,详情标题,short,comment-time,votes,score
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,"讨巧。
表面换的女性的认同，以女权为噱头，一个女主几个帅哥围着转。
实际还是干着古代封建阶级维护男人，让男人看着也爽。
搂钱的话很棒，但是水平是真的差，稍微一动脑子就像被喂了屎。",2020-05-27,14.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,磕不下去！男方真心实感，你就当看戏，且三番五次无辜脸做引人误会的事，人设贼牛逼目光如炬的男主就看不穿，其实这种文最崩的往往不是女主，最崩的是那个英明神武的男主。引起正常人众怒再自然不过吧?粉丝再挨个底下说出花也没办法让正常人咽下那股恶心劲——我不想和粉丝讨论，喷我的加倍反弹！（男女主长得都不错，尤其是男主。）,2020-05-27,15.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,一边说着女尊，实际上还是处处透着男权,2020-05-20,22.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,就胡jb编呗，逻辑？不需要的，问就是新手编剧。是个好方法。以后的剧都可以这么设定。完美。,2020-05-27,18.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,真的没啥逻辑，有点尴尬，而且赵露思每部戏风格都这样，不腻嘛😂,2020-05-20,17.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,"好的人设是成功的一半

剧情真的一言难尽 拿女权来骗我 艹

女权你妈，把女主塑造得像一个傻子",2020-05-19,17.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,受众10-16岁 女生，大叔分分钟劝退，错错错，是我的错，我就不该点进去看一分钟。,2020-05-22,17.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,粗制滥造……好尴尬,2020-05-25,15.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,尬得抠出一栋楼,2020-05-26,15.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,前两集的设定吸引人，可惜人设一个都没立住，崩的厉害,2020-05-29,17.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,正片没怎么看下去，男主被指出像小夫之后就无法直视了，这部剧的营销味太重了,2020-05-27,13.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,女尊都尊不明白……服了,2020-05-26,14.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,第一段女编剧去片场指手画脚跟演员调情的片段，就充满了当下网络言情小说令人作呕的味道。这个剧就跟亲爱的热爱的一样，满足了很大一部分受众做白日梦的意淫。如同很多剧集投资商说的，加上狗血言情不好，但是言情就是盘子大有人看。你能怎么办呢，决定娱乐市场的受众的审美高度就是这样的。,2020-05-30,15.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,天，越看越后悔。编剧后面写崩了吧,2020-05-25,17.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,看完11 12集的我终于受不了了，剧情节奏拖沓，完全笑不出来的梗，女主的脑残人设，后面几集和前几集是一个编剧写的吗？本来以为网剧终于要有新高度了，果然网剧还就是个网剧。,2020-05-25,16.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,女主简直是有病，一直作一直作，你就作死吧！更新：女主简直是又蠢又作，前十集还好，后面就无限崩塌……,2020-05-26,16.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,？,2020-05-21,15.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,过于低龄了 不适合超过18岁的人观看,2020-06-01,13.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,弱智剧情加绿茶婊女主，还有很努力但最后什么也得不到的女二，毁三观。,2020-05-27,13.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,看到第十一集，男主女主都是脑残，后悔充了会员,2020-05-31,9.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,前期确实好笑，但是本质还是玛丽苏，逻辑不通。我最难受的是女主的姐姐对女主那么好，结果被女主作黑化了。讲真，就不能有姐妹情吗？为啥这种剧里除了女主之外的女性角色都要变得恶毒？,2020-05-29,14.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,每次看弱智小甜剧都在真香和这拍的什么玩意儿之间反复横跳。,2020-05-28,14.0,3
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,感觉像水平不太高、逻辑不太通，文笔不太好，只是一味堆梗的网文。。。勉强能看，但实在没啥可值得称赞的。。。。而且我笑点这么低的人都get不到营销说的“好笑”体现在哪儿。。。。。,2020-05-25,10.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,烂剧。。。。伪女权就不要打着女权名义吃红利了,2020-05-29,12.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,女主当真七流编剧,2020-06-01,11.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,越来越看不下去女主的人设，弃剧了。智商下线绿茶白莲花女主，刻意黑化无辜女二，恋爱脑自以为是男主——利用男女尊冲突出圈最后还是这种无脑女主，我仿佛被骗了一样觉得恶心。,2020-05-27,16.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,"最不满意的应该是编剧和女主了。女主营销过多，但是实际情况是演技差。

设定乱七八糟的目前迫切想吐槽是剧情，男主最开始设定腹黑狠心冷漠狡诈之人，结果就因为女主一句希望你开心，然后彻底变成傻白甜，恋爱脑。拜托女主刚用能让你死的计谋陷害你，你就忽略了？很无聊真的很无聊这种人设，我不吃小奶狗，这人物编的太弱智了。",2020-06-01,9.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,什么垃圾电视剧，一集弃，现在的观众都是什么审美！,2020-05-27,16.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,我真的很努力去喜欢这部剧了，从设定到演员我都很可。可惜，即便不带智商看，人物动机也实在是太扯了，扯到出戏。,2020-05-21,19.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,妈呀，太尬了，不跳着看，真的看不下去。赵思露这么多剧的扮相，这部剧第一集红色衣服的扮相最好看，妆容也很搭。,2020-05-20,16.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,这个评分有私心，看得我好爽啊。沙雕甜剧，台词超级现实讽刺现实了。女尊女权不是最有趣的，而是女尊的花垣与男权的玄虎城的对比，牛逼。花垣城，就是古代甚至现实男权社会反过来的设定，女人天生高贵，生不出女孩是男人的错，女人生子得跟女人姓，男人要恪守夫德，女人也可以三夫四男，和侧室生的小孩，正房男人也要视为己出，忍气吞声。男人生不出女孩是男人的错，确实，从科学上来讲，生男生女取决于男性提供的是x染色体还是y染色体。而，玄虎则是古代现实生活的男权社会，此处不赘述。虽然有一些套路是偶像玛丽苏，但是世界观的设定比照现实，真的太讽刺了，仅仅只是性别互关了一下而已，用朋友小新的话来说，“不这样性别互换 男的永远不知道自己有多privilege。”整个剧3-4星，很多地方较生硬。五星是因为，谢谢，有被爽到。,2020-05-19,0.0,4
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,呈现两个极端的世界 男尊女卑和女尊男卑，但女主的现代人价值观倡导的不是这两个极端啊？怎么就没人理解平权内核了，那个被埋男矿工，女主怎么做的，传达的不就是平等价值观？但重点是哈哈哈哈哈这个剧本来就是轻松然后比较甜的剧，也不必太深究内涵逻辑了，有点意思就得了。,2020-05-20,13.0,4
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,逻辑啊全都喂了狗  编剧（我说的不是女主角）为了促成情节点不择手段，哪怕尴尬毫无逻辑解释不通，反正情节点达到就是编剧的唯一目的……这么说来编剧和女主其实也没啥差别科科，强行走主线呢……,2020-05-28,14.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,才刚刚夸了这部剧，就被11 12集给整无语了，明明女主已经自己打破了自己原来写的剧本，每一件在原剧本的事都变了，为何到了11集的还在幻想着修正剧本。。。一边想着撮合男一和女二，一边还不放过男主。。。剧情太硬伤了吧,2020-05-25,14.0,3
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,看着难受，抱歉我笑不出来，剧ok，演员ok，人设很不ok，女主虽然没有谈过恋爱，但是太绿茶了吧，而且笨，事情全搞砸，干啥啥不行，姐姐黑化，女主角老把男主角往其他人身边推，女配真的难，男主也很难。可能是剧情需要吧，但是后面看着真的难受，忍着不舒服看了14集，难受。看不下去,2020-05-29,16.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,剧情跟闹着玩一样，编剧应该很轻松不用干啥事，为了轻松看一下还是可以的，很搞笑，但是要说甜，总感觉女主没走心，男主一个人靠自己脑补的糖有点硬，都播了大半了女主一边撩完男主一边走剧情，非把男主往女二那边推，最主要女二开篇这么好的一个人被脑残女主逼的黑化了，一边作还非和男二也暧昧不清，看的心梗,2020-05-27,16.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,第三集之后迅速崩坏……,2020-05-21,15.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,老年人属实是看不动，就【我不想当城主我不想让男主爱我，但事情就是这么发生了我也没办法】这个剧情，要不是赵露思长得可爱，我那句【bitch please】可真要说出口了,2020-06-03,5.0,3
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,垃圾，女主口音一听就出戏，还有讨厌她的营销方式。不过男主还不错，要不是他，直接一星,2020-05-27,11.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,看完两集坚持不下去了，赵露思蛮可爱的，男主韫色过浓造型还可以，古装算了吧😓,2020-05-21,14.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,打着女尊幌子的沙雕傻白甜！爬！欺骗老子感情！,2020-05-27,14.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,四集后开始拖沓，没耐心看了。还有少点营销，男女主颜值演技一般，吹得跟紫微星下凡似的，令人反感。,2020-05-20,12.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,开局设定还算年轻化，然而剧情和细节全部落入俗套，而且是越来越俗，这种泡沫剧也就不常看剧的打发时间解个压，没多少营养。喜欢道具组找的那个盆栽，后来发现那个盆栽老三用完老大接着用，剧组真穷。,2020-05-28,6.0,3
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,惹！本来觉得题材蛮新颖，结果，剧里面好多bug，那些男的也太吃藕了，第二集还是第三集里面。。。好他妈油腻,2020-05-21,17.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,"开头的反套路穿越，女尊男卑探讨男女平权，而且很搞笑。但是这仅仅是开头，往后还是国产女主那一套傻白甜啦，玛丽苏啦，所有男的都爱我，姐妹黑化撕逼啦，换汤不换药，其实从第一场戏英雄救美就是熟悉地牛顿棺材板压不住的操作，想着架空喜剧就宽容一点吧，后面的尴尬却实在不能接受了。
我可能是真的不适合看这种甜宠剧吧",2020-05-21,15.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,粗制滥造，演技尴尬，情节老套，太难看了。,2020-05-29,10.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,喜欢女主的颜，有些角度像秋瓷炫，五官+妆容又有些像全智贤，我竟然是因为这么一部剧突然体会了当年直男们是怎么爱上野蛮女友的颜值的心情？！真的好喜欢赵露思颜值，想跟女主谈恋爱（直男发言,2020-05-20,9.0,4
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,当事人表示非常后悔，真的越来越难看。编剧是不是有什么问题啊？强凑剧情，醉了,2020-05-28,17.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,"刚开播时我点开看了一集，二倍速都忍不了，就弃了。但不知何时此剧成了微博吹，各种营销推送，我以为自己看走眼又重新开始看。
不好意思，无论从哪方面看，此剧都不及格。别再吹了。",2020-05-27,12.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,赵露思太丑了，演的什么玩意,2020-05-27,11.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,弱智,2020-05-31,8.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,播放量20亿都没有吹什么吹，病毒式营销滚,2020-05-29,13.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,"全剧最有体统的就是城主, 其它人都是二次元、三次元、四次元.........哪儿哪儿来的二货神经病. 没有智商真可怕.",2020-05-23,10.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,男女主挺好看，被之前平权的几张截图吸引过来，但是剧情还是很差呀，都2020了，还是玛丽苏，女主只负责傻天真和搞事...女二实惨不黑化都难,2020-05-30,9.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,12345 54321,2020-05-26,9.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,太好玩了这部剧，男女主挺有苏感的，三个郡主性格各异都很有特点，唯一希望后期剧情要稳住啊千万别崩，不想看黑化线虐心线,2020-05-23,9.0,2
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,演技真是尴尬，女主演那么多年的戏还是一点演技都没有，全靠男主的颜值撑着,2020-06-01,10.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,普通网剧的水平，一抓一大把的水平，营销也太厉害了，骗人们去看？可惜播放量率还是上不去,2020-05-31,10.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,香的停不下来哈哈哈哈哈哈,2020-05-18,15.0,2
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,他妈的我就是个弱智，我为啥要自讨苦吃。,2020-06-01,7.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,前期值得四星，后期拖死，过度营销再减一星。,2020-06-01,10.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,我是多无聊居然还看了几集～～,2020-05-28,9.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,前几集还挺好看 后面有点强行降智 高开低走了,2020-05-27,9.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,高开低走，越来越一般,2020-06-01,7.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,emm2.5星，失望啊失望，以后追甜宠剧会慎重再慎重，看的憋屈，心疼其他女配啊，男女主互动有趣，其他剧情都是啥玩意，,2020-05-28,10.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,评分虚高，剧情毫无逻辑可言,2020-05-26,11.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,演技好尴尬的好吧？一群人在捧什么？？？,2020-05-26,11.0,0
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,剧情走向越来越尬，和女尊背离了我感觉,2020-05-26,9.0,1
关于结局,DearRainic,2,2020-06-06 09:28:37,我真的要由爱生恨了，气死我了气死我了气死我了,看了营销抱着极大期待来的，成品是什么玩意,2020-05-29,12.0,1
刚看了第三集,广习,1,2020-06-06 14:32:51,,纯腐女视角，前期YY成分比较严重，还蛮搞笑的，期待之后女主变男生后的剧情。害，要是真bl就完美了～,2020-05-23,6.0,4
刚看了第三集,广习,1,2020-06-06 14:32:51,,一仔好可爱啊，终于有部他当主角的戏了。陈炳林长得也越来越帅了。看目前的剧情，推测陈炳林和女主是一对(因为ohm和一仔是兄弟，不可能骨科的),2020-05-23,6.0,2
刚看了第三集,广习,1,2020-06-06 14:32:51,,ohm二婚给first吧！泰迪一仔大豪宅盖起来！ 泰迪弟弟请让我们亲眼见证传说中你的营业天赋吧！！！,2020-05-23,4.0,2
刚看了第三集,广习,1,2020-06-06 14:32:51,,ep1观感不错，一仔难得有个认真温柔又学霸的角色，就是这剧情走向最后怎么收尾？而且竟然只有10集。泰迪二婚就跟一仔吧，俩憨憨凑一起也挺好的。,2020-05-23,3.0,4
刚看了第三集,广习,1,2020-06-06 14:32:51,,最初宣传片就做得可爱又好笑，正式剧集和宣传片保持了高度的一致，并加大了奇幻元素，以及明显提升了Ohm的戏份，做成传统意义上的“双生双旦”即双主CP剧，Jennie的加入也大幅增加了喜剧效果，首播集相当出色，剧情紧凑剪辑为喜剧效果加分许多，希望能保持质量，女主也很可爱，让人想起学生时代的自己，终于有一部可以向《Why R U》展示什么才是真正以腐女为核心的腐剧了，提升腐剧中有趣的腐女角色为主角是很明智的，剧情走向比宣传片更明朗，没想到看着first演的学霸情节也回想起学生时代与某位人憎鬼厌的老师正面硬刚当天正巧碰上参赛大奖颁发下来被请求去领奖的趣事，实力有时真的能超越身份，WK这一对基本留下了双向爱慕的伏笔空间，总体质量相当优秀,2020-05-25,4.0,2
刚看了第三集,广习,1,2020-06-06 14:32:51,,第一集又中二又可爱，真的太好笑了。没想到一仔居然一改沙雕演起了帅气的学霸，不过就第二集预告来看魂穿之后可能又要变回沙雕了噗哈哈哈哈哈。开始一直坚定的站ohmfirst的我，现在觉得ohmflukefirst三角恋也不是不可！一仔真的太可爱了！！！！表白！！！！,2020-05-23,5.0,4
刚看了第三集,广习,1,2020-06-06 14:32:51,,Way好帅啊。。。,2020-05-24,2.0,4
刚看了第三集,广习,1,2020-06-06 14:32:51,,伪腐看不下去 但是学霸受Ｘ学渣攻这个cp太配了吧～ 锁死～,2020-05-25,2.0,1
刚看了第三集,广习,1,2020-06-06 14:32:51,,cp粉的狂欢,2020-05-30,0.0,3
刚看了第三集,广习,1,2020-06-06 14:32:51,,伪腐不必。,2020-05-24,1.0,1
刚看了第三集,广习,1,2020-06-06 14:32:51,,灵魂互换的梗，放到现在需要卡得极好才能有效应。,2020-05-24,0.0,3
刚看了第三集,广习,1,2020-06-06 14:32:51,,持续在更中……我好像更喜欢“死神”哎，美女与鬼神的化身……,2020-06-05,0.0,4
刚看了第三集,广习,1,2020-06-06 14:32:51,,为泰迪看的。就很尬，无脑yy的腐女真的很讨厌诶，在cp文中随意编排正牌女友的行为更是差劲。退一万步讲圈地自萌也就罢了，还公开发在网站上造成当事人差点退学，究极无语。,2020-05-31,0.0,1
刚看了第三集,广习,1,2020-06-06 14:32:51,,不在我的笑点上惹,2020-05-24,0.0,3
刚看了第三集,广习,1,2020-06-06 14:32:51,,哈哈哈哈哈哈哈笑掉头 get一仔了,2020-05-23,0.0,2
刚看了第三集,广习,1,2020-06-06 14:32:51,,还不错的，剧情轻快搞笑,2020-05-23,4.0,2
刚看了第三集,广习,1,2020-06-06 14:32:51,,好尬，看宣传片本来以为还可以的,2020-05-27,0.0,1
刚看了第三集,广习,1,2020-06-06 14:32:51,,虽然这种魂穿套路目前已经有点老套了，不过这种多角度看问题的叙述方式还是很有看点的。,2020-06-06,0.0,2
刚看了第三集,广习,1,2020-06-06 14:32:51,,狗血不上头……尬中带雷，雷掉下巴……,2020-05-23,0.0,1
刚看了第三集,广习,1,2020-06-06 14:32:51,,EP1腐女泰快落，笑死。,2020-05-23,0.0,4
刚看了第三集,广习,1,2020-06-06 14:32:51,,弃了,2020-06-01,0.0,3
刚看了第三集,广习,1,2020-06-06 14:32:51,,太沙雕了 救命啊 拉粑粑hhhhhhhh,2020-06-06,0.0,2
刚看了第三集,广习,1,2020-06-06 14:32:51,,剧情一般般  希望way和男主在一起  伪腐太多就差评,2020-05-30,0.0,3
刚看了第三集,广习,1,2020-06-06 14:32:51,,看了下集预告还不错的样子 先码个三星好了 看样子泰迪这部确实是bg线哎哭,2020-05-23,0.0,3
刚看了第三集,广习,1,2020-06-06 14:32:51,,大可不必。。。。,2020-05-25,0.0,0
刚看了第三集,广习,1,2020-06-06 14:32:51,,一仔盾牌飞来的时候，我literally喷了一屏幕饭哈哈哈哈哈哈,2020-05-23,0.0,4
刚看了第三集,广习,1,2020-06-06 14:32:51,,哈哈哈哈哈哈哈泰一我可以,2020-05-24,0.0,2
刚看了第三集,广习,1,2020-06-06 14:32:51,,一仔还是和泰迪有cp感，鸡妈妈赶紧给我泰迪安排个老婆吧,2020-06-04,0.0,4
刚看了第三集,广习,1,2020-06-06 14:32:51,,太沙雕了，第二集一仔每一个“诶”都要笑死我了,2020-06-04,0.0,4
刚看了第三集,广习,1,2020-06-06 14:32:51,,为了泰迪给五星，而且骨科又那么好嗑！,2020-05-31,0.0,2
刚看了第三集,广习,1,2020-06-06 14:32:51,,冲着泰迪弟弟来的，虽然发型很不ok但是还是一如既往的大型犬+星星眼，感觉很喜欢女主角吧T  T期待！一仔也好棒！,2020-05-27,0.0,2
刚看了第三集,广习,1,2020-06-06 14:32:51,,第一集笑死我了，我好久没看到这么欢脱的剧了。刚开始是为了一仔看，结果等剧期间看了清明，被陈炳林迷到！这部剧追定了，哈哈哈哈(ಡωಡ)hiahiahia,2020-05-23,0.0,2
刚看了第三集,广习,1,2020-06-06 14:32:51,,超稀饭,2020-05-31,0.0,4
刚看了第三集,广习,1,2020-06-06 14:32:51,,最烦女穿男 尬,2020-05-26,0.0,0
结局意犹未尽的感觉,曦恒,2,2020-06-06 00:12:51,昨晚hk暴雨了,片头里胡鸿钧声音一出，还是那个熟悉的配方熟悉的味道。镜头一开始无缝衔接上一部，小马站在十字路口大喊三声“石敢当”真的好一波催泪回忆杀，可惜的是，再也不会有那个斯斯文文的石精灵出现在小马身后了😭,2020-05-05,114.0,4
结局意犹未尽的感觉,曦恒,2,2020-06-06 00:12:51,昨晚hk暴雨了,希望这部芷若医生人设能更丰满，上一部真是太工具人了。两姐弟的出现似乎有点打破了平衡，不太协调。结尾有点赶，略显失望的是小马没有真正意义上成长过。ps：有点怀疑豪仔喜欢小马哈哈，感觉啤啤又要抢戏芷若医生啦。,2020-05-04,88.0,4
结局意犹未尽的感觉,曦恒,2,2020-06-06 00:12:51,昨晚hk暴雨了,"已经分不清是马明成就了小马，还是小马成就了马明，因为浑然一体，已经无法将他们分离。
第二季的立意比第一季高出不少，故事性更强，人物刻画的更细腻，情感和搞笑的元素融合的很自然，真的是不枉等了三年。
果然是2.0版本。",2020-05-09,64.0,4
结局意犹未尽的感觉,曦恒,2,2020-06-06 00:12:51,昨晚hk暴雨了,打五星不是因为这部剧多好，而是对比大陆剧，又穷又抠五毛特效的TVB显得太有诚意。,2020-05-06,216.0,2
结局意犹未尽的感觉,曦恒,2,2020-06-06 00:12:51,昨晚hk暴雨了,不喜欢庄医生，对黄智雯审美疲劳,2020-05-26,12.0,4
结局意犹未尽的感觉,曦恒,2,2020-06-06 00:12:51,昨晚hk暴雨了,名副其实的【2.0】：更高水准的制作、更具喜剧氛围的桥段、更有观赏趣味的动作场面。除了需进一步展开的剧情，降魔的2.0的开篇几近无懈可击，从两季度的无缝衔接到有板有眼的降魔现场，人情味依旧，但戏剧观感更上一层楼。五月对于无线粉丝是幸福的一月，830里有降魔世界的幻海奇情，930有十八年后涌入高潮的作茧自缚。而对于坐拥两套优质剧集独占版权的平台，我们不得不说出那句：真有你的啊，埋堆堆。,2020-05-04,153.0,2
结局意犹未尽的感觉,曦恒,2,2020-06-06 00:12:51,昨晚hk暴雨了,那个庄芷若。。视后你拿走吧，小马留给啤啤˞͛😏˞͛˞͛😏˞͛˞͛😏˞͛˞͛😏˞͛˞͛😏˞͛˞͛😏˞͛,2020-05-05,112.0,2
结局意犹未尽的感觉,曦恒,2,2020-06-06 00:12:51,昨晚hk暴雨了,靠！啤啤这么好！不可以选黄智雯，一定要刘佩玥！,2020-05-13,16.0,4
结局意犹未尽的感觉,曦恒,2,2020-06-06 00:12:51,昨晚hk暴雨了,还是有TVB一贯的问题，讲怪力乱神，还是要糅合太多的家长里短。人情味是浓了，但惊悚氛围也经常被打破。不过，真不这样拍，那种港味儿也没了，也就不是TVB 了。,2020-05-05,18.0,3
结局意犹未尽的感觉,曦恒,2,2020-06-06 00:12:51,昨晚hk暴雨了,看完了，虽然有角色多了以后有点散的毛病，但真的不失望～3.0看来林凯恩和黄子恒的儿子要来复仇了//虽然是《白色强人》拿了视帝，但《降魔的》对于马明如今在大台扬眉吐气的贡献，大家心知肚明，2.0保持了原班人马，特别是编审罗佩清近年几部剧的质量还是非常值得期待的。第一集有些部分略显拖沓，节奏不够好，不敢打五星，所以看完第二集终于来打分了，整体来说，制作有升级，笑点挺密集，故事也合理，很紧密地贴合了第一部，并且毫不突兀，这些都是优点。只是从片头来看总觉得豪仔最后可能要站到对立面，希望这转折不会太尴尬，另外故事和成本飘起来了，希望地气还能保持，这是降魔的入型入格的魂。P.S：如果《2.0》和《十八年》都不烂尾，黄智雯该红了吧？再不红就真扶不起来了🐶,2020-05-05,90.0,2
结局意犹未尽的感觉,曦恒,2,2020-06-06 00:12:51,昨晚hk暴雨了,我的芷若bb！！！芷若bb真的太美了太绝了吧！黄智雯真的太漂亮了！可以从8点半看到10点半简直视觉盛宴！希望这部戏份可以多一点吧。,2020-05-04,97.0,2
结局意犹未尽的感觉,曦恒,2,2020-06-06 00:12:51,昨晚hk暴雨了,感觉马国明如果不做演员，就是小马本尊！！,2020-05-06,75.0,2
结局意犹未尽的感觉,曦恒,2,2020-06-06 00:12:51,昨晚hk暴雨了,港版Supernatural...,2020-05-25,2.0,3
